id,tx_ref,from_account_id,to_account_id,amount,channel,timestamp,is_flagged,tags
1459,TX-0001459,1089,712,1648.97,QR,2025-11-26T00:21:07.097073,False,legit
1460,TX-0001460,587,628,1290.06,Wallet,2025-11-21T11:06:07.097073,False,legit
1461,TX-0001461,1468,1174,50.21,P2P,2025-11-22T07:49:07.097073,False,legit
1462,TX-0001462,1427,1302,768.82,Bills,2025-11-18T20:46:07.097073,False,legit
1463,TX-0001463,1091,1003,1753.00,QR,2025-11-18T07:10:07.097073,False,legit
1464,TX-0001464,1023,715,1735.43,P2P,2025-11-16T17:27:07.097073,False,legit
1465,TX-0001465,538,693,397.08,Wallet,2025-11-13T20:58:07.097073,False,legit
1466,TX-0001466,1117,1066,579.30,QR,2025-11-21T21:09:07.097073,False,legit
1467,TX-0001467,1247,1138,1083.94,QR,2025-11-18T16:39:07.097073,False,legit
1468,TX-0001468,891,1166,2263.97,Bills,2025-11-20T22:42:07.097073,False,legit
1469,TX-0001469,1468,761,1707.49,Wallet,2025-11-15T07:15:07.097073,False,legit
1470,TX-0001470,709,573,1592.44,Wallet,2025-11-22T12:50:07.097073,False,legit
1471,TX-0001471,1078,1174,1637.04,Wallet,2025-11-18T11:13:07.097073,False,legit
1472,TX-0001472,1342,658,825.08,Bills,2025-11-14T12:36:07.097073,False,legit
1473,TX-0001473,527,1488,1528.84,QR,2025-11-25T21:17:07.097073,False,legit
1474,TX-0001474,1045,613,1725.75,P2P,2025-11-20T14:18:07.097073,False,legit
1475,TX-0001475,1156,592,938.91,QR,2025-11-21T20:33:07.097073,False,legit
1476,TX-0001476,1390,1318,603.13,P2P,2025-11-26T12:40:07.097073,False,legit
1477,TX-0001477,1493,728,977.65,P2P,2025-11-25T19:33:07.097073,False,legit
1478,TX-0001478,1040,1246,2195.00,Bills,2025-11-17T22:17:07.097073,False,legit
1479,TX-0001479,1042,858,1766.12,QR,2025-11-13T06:43:07.097073,False,legit
1480,TX-0001480,778,1123,292.71,Wallet,2025-11-26T14:41:07.097073,False,legit
1481,TX-0001481,1470,1270,1004.43,Bills,2025-11-21T09:16:07.097073,False,legit
1482,TX-0001482,1107,631,684.70,Wallet,2025-11-16T21:14:07.097073,False,legit
1483,TX-0001483,647,888,1440.52,P2P,2025-11-22T12:54:07.097073,False,legit
1484,TX-0001484,1225,1297,660.32,Bills,2025-11-17T09:55:07.097073,False,legit
1485,TX-0001485,688,950,2466.30,Bills,2025-11-14T08:24:07.097073,False,legit
1486,TX-0001486,794,783,2383.91,Wallet,2025-11-18T15:07:07.097073,False,legit
1487,TX-0001487,1151,1379,263.01,Bills,2025-11-22T14:52:07.097073,False,legit
1488,TX-0001488,1366,593,1604.96,Wallet,2025-11-25T22:21:07.097073,False,legit
1489,TX-0001489,670,1090,190.66,QR,2025-11-15T06:38:07.097073,False,legit
1490,TX-0001490,1452,1005,2030.45,Bills,2025-11-26T08:11:07.097073,False,legit
1491,TX-0001491,1455,1249,384.25,P2P,2025-11-19T11:42:07.097073,False,legit
1492,TX-0001492,515,1132,515.95,P2P,2025-11-13T11:02:07.097073,False,legit
1493,TX-0001493,1220,1048,1886.69,P2P,2025-11-23T10:14:07.097073,False,legit
1494,TX-0001494,1488,673,1702.58,Wallet,2025-11-12T19:34:07.097073,False,legit
1495,TX-0001495,577,876,2106.55,QR,2025-11-18T23:48:07.097073,False,legit
1496,TX-0001496,933,1008,978.78,P2P,2025-11-21T14:00:07.097073,False,legit
1497,TX-0001497,1436,1196,661.92,P2P,2025-11-18T15:38:07.097073,False,legit
1498,TX-0001498,807,995,769.19,P2P,2025-11-23T06:08:07.097073,False,legit
1499,TX-0001499,904,723,2311.49,P2P,2025-11-12T09:44:07.097073,False,legit
1500,TX-0001500,1414,1133,2128.46,QR,2025-11-27T01:20:07.097073,False,legit
1501,TX-0001501,1131,972,854.95,P2P,2025-11-22T01:22:07.097073,False,legit
1502,TX-0001502,859,1412,1819.96,QR,2025-11-21T01:14:07.097073,False,legit
1503,TX-0001503,604,942,1255.51,Wallet,2025-11-25T11:31:07.097073,False,legit
1504,TX-0001504,627,1436,1244.16,QR,2025-11-24T17:49:07.097073,False,legit
1505,TX-0001505,982,905,967.06,Bills,2025-11-21T19:19:07.097073,False,legit
1506,TX-0001506,1050,1332,710.23,Bills,2025-11-19T20:01:07.097073,False,legit
1507,TX-0001507,644,863,1880.37,QR,2025-11-26T18:46:07.097073,False,legit
1508,TX-0001508,614,695,748.00,Bills,2025-11-24T11:10:07.097073,False,legit
1509,TX-0001509,1262,840,2257.44,Wallet,2025-11-24T09:11:07.097073,False,legit
1510,TX-0001510,1483,1182,2458.18,Bills,2025-11-25T08:51:07.097073,False,legit
1511,TX-0001511,1064,1008,2009.56,Wallet,2025-11-15T14:27:07.097073,False,legit
1512,TX-0001512,1270,1283,1961.83,Bills,2025-11-20T21:03:07.097073,False,legit
1513,TX-0001513,613,1481,314.30,Wallet,2025-11-26T20:14:07.097073,False,legit
1514,TX-0001514,853,1013,83.44,Wallet,2025-11-16T23:46:07.097073,False,legit
1515,TX-0001515,1195,1350,888.25,P2P,2025-11-17T10:43:07.097073,False,legit
1516,TX-0001516,992,797,741.45,Bills,2025-11-25T17:05:07.097073,False,legit
1517,TX-0001517,1133,657,1836.66,Wallet,2025-11-24T15:57:07.097073,False,legit
1518,TX-0001518,1286,618,2167.21,Wallet,2025-11-15T10:54:07.097073,False,legit
1519,TX-0001519,704,986,1780.83,P2P,2025-11-14T08:24:07.097073,False,legit
1520,TX-0001520,1126,686,512.24,Wallet,2025-11-13T17:43:07.097073,False,legit
1521,TX-0001521,624,636,1033.14,Wallet,2025-11-22T20:33:07.097073,False,legit
1522,TX-0001522,937,519,1560.35,P2P,2025-11-25T12:34:07.097073,False,legit
1523,TX-0001523,918,1038,800.79,Wallet,2025-11-16T17:58:07.097073,False,legit
1524,TX-0001524,845,937,1224.03,Bills,2025-11-18T23:47:07.097073,False,legit
1525,TX-0001525,812,613,709.65,QR,2025-11-22T11:16:07.097073,False,legit
1526,TX-0001526,753,828,2243.01,P2P,2025-11-25T01:31:07.097073,False,legit
1527,TX-0001527,554,1177,1874.65,QR,2025-11-23T09:26:07.097073,False,legit
1528,TX-0001528,787,1431,1535.98,Wallet,2025-11-20T16:56:07.097073,False,legit
1529,TX-0001529,1472,1004,940.77,P2P,2025-11-22T22:14:07.097073,False,legit
1530,TX-0001530,1186,514,1723.26,Wallet,2025-11-14T14:14:07.097073,False,legit
1531,TX-0001531,870,1260,2034.59,QR,2025-11-15T17:25:07.097073,False,legit
1532,TX-0001532,1166,783,564.58,P2P,2025-11-20T21:55:07.097073,False,legit
1533,TX-0001533,634,1145,1869.34,P2P,2025-11-25T19:02:07.097073,False,legit
1534,TX-0001534,698,1222,1142.14,P2P,2025-11-25T06:53:07.097073,False,legit
1535,TX-0001535,1134,852,788.62,Wallet,2025-11-19T07:20:07.097073,False,legit
1536,TX-0001536,1239,658,157.34,Bills,2025-11-23T06:45:07.097073,False,legit
1537,TX-0001537,1229,759,2234.39,QR,2025-11-14T13:03:07.097073,False,legit
1538,TX-0001538,960,1145,1807.45,Bills,2025-11-12T23:14:07.097073,False,legit
1539,TX-0001539,995,930,1333.22,P2P,2025-11-18T19:51:07.097073,False,legit
1540,TX-0001540,1114,781,1756.93,QR,2025-11-24T23:59:07.097073,False,legit
1541,TX-0001541,1479,1080,198.94,Wallet,2025-11-15T11:58:07.097073,False,legit
1542,TX-0001542,1007,1202,1354.55,P2P,2025-11-18T19:54:07.097073,False,legit
1543,TX-0001543,949,1269,1297.73,Bills,2025-11-18T11:52:07.097073,False,legit
1544,TX-0001544,1122,779,556.97,Wallet,2025-11-26T06:01:07.097073,False,legit
1545,TX-0001545,724,1107,1756.97,Bills,2025-11-12T08:21:07.097073,False,legit
1546,TX-0001546,1225,1238,1336.43,Wallet,2025-11-22T15:26:07.097073,False,legit
1547,TX-0001547,1226,775,1402.77,Wallet,2025-11-24T23:59:07.097073,False,legit
1548,TX-0001548,1047,744,765.02,Wallet,2025-11-16T16:04:07.097073,False,legit
1549,TX-0001549,1450,637,712.57,P2P,2025-11-14T17:03:07.097073,False,legit
1550,TX-0001550,1344,716,1359.76,QR,2025-11-26T12:57:07.097073,False,legit
1551,TX-0001551,833,586,2368.75,QR,2025-11-12T20:59:07.097073,False,legit
1552,TX-0001552,919,1420,1548.13,P2P,2025-11-22T01:11:07.097073,False,legit
1553,TX-0001553,1344,865,587.24,Wallet,2025-11-22T16:48:07.097073,False,legit
1554,TX-0001554,1495,517,1366.60,P2P,2025-11-13T12:30:07.097073,False,legit
1555,TX-0001555,1469,1170,680.50,Wallet,2025-11-16T10:27:07.097073,False,legit
1556,TX-0001556,726,833,708.54,Bills,2025-11-17T20:14:07.097073,False,legit
1557,TX-0001557,957,738,1838.04,QR,2025-11-20T20:29:07.097073,False,legit
1558,TX-0001558,1424,991,279.54,Bills,2025-11-24T19:14:07.097073,False,legit
1559,TX-0001559,1336,1384,481.47,Bills,2025-11-17T19:23:07.097073,False,legit
1560,TX-0001560,1164,789,101.57,Wallet,2025-11-24T12:05:07.097073,False,legit
1561,TX-0001561,1204,1123,510.23,P2P,2025-11-24T10:59:07.097073,False,legit
1562,TX-0001562,752,966,2277.37,P2P,2025-11-20T07:34:07.097073,False,legit
1563,TX-0001563,641,1245,1888.59,P2P,2025-11-26T12:39:07.097073,False,legit
1564,TX-0001564,894,522,319.59,P2P,2025-11-26T21:02:07.097073,False,legit
1565,TX-0001565,755,1289,254.81,P2P,2025-11-25T01:13:07.097073,False,legit
1566,TX-0001566,1481,1311,310.53,QR,2025-11-15T22:38:07.097073,False,legit
1567,TX-0001567,708,643,1227.04,Bills,2025-11-17T19:58:07.097073,False,legit
1568,TX-0001568,815,840,1223.33,P2P,2025-11-23T06:59:07.097073,False,legit
1569,TX-0001569,1209,774,1587.34,P2P,2025-11-26T00:01:07.097073,False,legit
1570,TX-0001570,606,1058,777.01,Bills,2025-11-18T20:42:07.097073,False,legit
1571,TX-0001571,502,1435,599.57,Bills,2025-11-23T12:23:07.097073,False,legit
1572,TX-0001572,651,862,1655.64,Bills,2025-11-23T21:42:07.097073,False,legit
1573,TX-0001573,1004,674,2477.38,P2P,2025-11-23T15:55:07.097073,False,legit
1574,TX-0001574,866,579,1558.46,QR,2025-11-25T22:39:07.097073,False,legit
1575,TX-0001575,1418,545,1531.04,Bills,2025-11-24T07:26:07.097073,False,legit
1576,TX-0001576,843,1115,494.35,Wallet,2025-11-20T15:15:07.097073,False,legit
1577,TX-0001577,1140,1338,753.16,P2P,2025-11-12T16:17:07.097073,False,legit
1578,TX-0001578,1439,1012,1671.24,QR,2025-11-12T22:56:07.097073,False,legit
1579,TX-0001579,1308,503,2161.20,Wallet,2025-11-24T14:37:07.097073,False,legit
1580,TX-0001580,652,900,1144.40,Bills,2025-11-14T23:15:07.097073,False,legit
1581,TX-0001581,616,1092,1097.26,QR,2025-11-15T20:36:07.097073,False,legit
1582,TX-0001582,593,831,2487.19,Bills,2025-11-24T13:30:07.097073,False,legit
1583,TX-0001583,827,1007,1088.39,Bills,2025-11-15T14:10:07.097073,False,legit
1584,TX-0001584,642,1322,2362.87,Wallet,2025-11-12T12:28:07.097073,False,legit
1585,TX-0001585,929,1063,1267.90,Bills,2025-11-18T07:22:07.097073,False,legit
1586,TX-0001586,1050,1342,613.78,Bills,2025-11-25T07:33:07.097073,False,legit
1587,TX-0001587,1092,1296,1749.07,Wallet,2025-11-15T22:34:07.097073,False,legit
1588,TX-0001588,741,871,57.02,P2P,2025-11-13T13:10:07.097073,False,legit
1589,TX-0001589,1072,986,2396.16,P2P,2025-11-12T23:30:07.097073,False,legit
1590,TX-0001590,1434,858,934.10,Wallet,2025-11-13T15:29:07.097073,False,legit
1591,TX-0001591,972,648,2096.37,Bills,2025-11-18T17:16:07.097073,False,legit
1592,TX-0001592,716,1348,600.24,Wallet,2025-11-15T21:32:07.097073,False,legit
1593,TX-0001593,1486,1213,1774.71,P2P,2025-11-20T11:03:07.097073,False,legit
1594,TX-0001594,881,556,1768.43,P2P,2025-11-16T09:16:07.097073,False,legit
1595,TX-0001595,1358,1109,2182.67,Wallet,2025-11-26T13:04:07.097073,False,legit
1596,TX-0001596,645,581,650.36,Bills,2025-11-26T20:26:07.097073,False,legit
1597,TX-0001597,1284,687,1200.92,QR,2025-11-24T09:30:07.097073,False,legit
1598,TX-0001598,922,1240,876.48,P2P,2025-11-14T15:45:07.097073,False,legit
1599,TX-0001599,614,660,197.00,P2P,2025-11-16T19:37:07.097073,False,legit
1600,TX-0001600,1016,665,76.63,Bills,2025-11-13T10:02:07.097073,False,legit
1601,TX-0001601,1068,1229,2082.32,QR,2025-11-12T17:47:07.097073,False,legit
1602,TX-0001602,934,1454,434.16,Bills,2025-11-25T21:16:07.097073,False,legit
1603,TX-0001603,1261,717,1030.99,Wallet,2025-11-26T12:09:07.097073,False,legit
1604,TX-0001604,689,1343,1877.69,P2P,2025-11-18T09:33:07.097073,False,legit
1605,TX-0001605,989,821,1649.11,Bills,2025-11-20T19:55:07.097073,False,legit
1606,TX-0001606,556,1323,960.12,Wallet,2025-11-20T16:20:07.097073,False,legit
1607,TX-0001607,612,607,240.63,QR,2025-11-18T00:35:07.097073,False,legit
1608,TX-0001608,746,789,448.76,P2P,2025-11-25T18:19:07.097073,False,legit
1609,TX-0001609,1112,512,1903.48,Wallet,2025-11-22T06:43:07.097073,False,legit
1610,TX-0001610,707,1154,2326.54,QR,2025-11-23T22:38:07.097073,False,legit
1611,TX-0001611,1084,1079,159.94,Bills,2025-11-14T23:59:07.097073,False,legit
1612,TX-0001612,550,823,278.37,P2P,2025-11-22T13:22:07.097073,False,legit
1613,TX-0001613,1270,790,2398.91,Wallet,2025-11-18T14:48:07.097073,False,legit
1614,TX-0001614,1270,901,1827.94,P2P,2025-11-24T14:14:07.097073,False,legit
1615,TX-0001615,918,1419,1866.56,Wallet,2025-11-26T00:44:07.097073,False,legit
1616,TX-0001616,1102,1316,986.17,P2P,2025-11-17T15:38:07.097073,False,legit
1617,TX-0001617,666,656,1721.82,P2P,2025-11-25T17:38:07.097073,False,legit
1618,TX-0001618,1406,721,2028.32,Wallet,2025-11-16T20:03:07.097073,False,legit
1619,TX-0001619,1487,1014,1314.94,QR,2025-11-15T10:16:07.097073,False,legit
1620,TX-0001620,1305,635,880.60,Bills,2025-11-22T00:11:07.097073,False,legit
1621,TX-0001621,1413,1230,1946.73,Wallet,2025-11-20T18:25:07.097073,False,legit
1622,TX-0001622,1126,1122,233.75,Bills,2025-11-24T22:13:07.097073,False,legit
1623,TX-0001623,1325,516,399.43,QR,2025-11-13T06:52:07.097073,False,legit
1624,TX-0001624,1389,1493,2003.59,P2P,2025-11-12T08:31:07.097073,False,legit
1625,TX-0001625,597,966,818.61,QR,2025-11-12T20:02:07.097073,False,legit
1626,TX-0001626,570,787,1462.45,P2P,2025-11-21T23:07:07.097073,False,legit
1627,TX-0001627,684,1228,1941.25,Bills,2025-11-22T16:48:07.097073,False,legit
1628,TX-0001628,1282,1398,1133.01,Wallet,2025-11-12T21:19:07.097073,False,legit
1629,TX-0001629,1496,1083,1246.23,QR,2025-11-21T11:51:07.097073,False,legit
1630,TX-0001630,919,1378,1568.22,Wallet,2025-11-16T10:30:07.097073,False,legit
1631,TX-0001631,876,1025,2119.85,QR,2025-11-21T22:42:07.097073,False,legit
1632,TX-0001632,1199,924,1289.56,P2P,2025-11-22T23:36:07.097073,False,legit
1633,TX-0001633,1259,1310,649.80,P2P,2025-11-13T20:16:07.097073,False,legit
1634,TX-0001634,1374,608,762.12,Bills,2025-11-24T23:03:07.097073,False,legit
1635,TX-0001635,729,898,2191.69,P2P,2025-11-16T13:38:07.097073,False,legit
1636,TX-0001636,978,980,1624.09,Bills,2025-11-12T21:49:07.097073,False,legit
1637,TX-0001637,588,685,1842.86,Bills,2025-11-12T10:45:07.097073,False,legit
1638,TX-0001638,705,912,855.37,QR,2025-11-21T08:57:07.097073,False,legit
1639,TX-0001639,718,1220,1866.15,QR,2025-11-25T10:02:07.097073,False,legit
1640,TX-0001640,540,1059,431.57,Wallet,2025-11-19T18:15:07.097073,False,legit
1641,TX-0001641,828,1082,126.74,Bills,2025-11-17T23:25:07.097073,False,legit
1642,TX-0001642,1459,1328,935.66,Bills,2025-11-20T18:15:07.097073,False,legit
1643,TX-0001643,556,717,2176.65,Bills,2025-11-14T16:20:07.097073,False,legit
1644,TX-0001644,759,1151,481.46,P2P,2025-11-24T16:12:07.097073,False,legit
1645,TX-0001645,915,584,780.93,Bills,2025-11-15T11:13:07.097073,False,legit
1646,TX-0001646,1038,720,1690.63,Wallet,2025-11-22T23:42:07.097073,False,legit
1647,TX-0001647,595,1417,2259.02,QR,2025-11-21T19:56:07.097073,False,legit
1648,TX-0001648,704,858,2357.76,Bills,2025-11-19T07:16:07.097073,False,legit
1649,TX-0001649,1206,1303,443.69,Bills,2025-11-15T13:26:07.097073,False,legit
1650,TX-0001650,1435,1210,1447.28,P2P,2025-11-13T06:24:07.097073,False,legit
1651,TX-0001651,1302,1416,1512.97,Wallet,2025-11-25T14:29:07.097073,False,legit
1652,TX-0001652,1181,1344,2350.47,QR,2025-11-16T01:03:07.097073,False,legit
1653,TX-0001653,655,1419,1173.71,Bills,2025-11-24T14:44:07.097073,False,legit
1654,TX-0001654,617,1312,2426.44,QR,2025-11-20T07:46:07.097073,False,legit
1655,TX-0001655,1240,504,2471.18,Wallet,2025-11-13T10:12:07.097073,False,legit
1656,TX-0001656,1155,1493,1467.02,Wallet,2025-11-26T19:08:07.097073,False,legit
1657,TX-0001657,931,1214,1387.91,Bills,2025-11-24T18:10:07.097073,False,legit
1658,TX-0001658,857,715,2383.32,P2P,2025-11-16T12:54:07.097073,False,legit
1659,TX-0001659,1334,873,89.67,QR,2025-11-12T08:24:07.097073,False,legit
1660,TX-0001660,1339,1389,355.63,Bills,2025-11-19T11:25:07.097073,False,legit
1661,TX-0001661,921,861,912.92,Bills,2025-11-18T07:41:07.097073,False,legit
1662,TX-0001662,1498,1284,872.78,Wallet,2025-11-12T09:53:07.097073,False,legit
1663,TX-0001663,939,883,483.39,Wallet,2025-11-17T07:01:07.097073,False,legit
1664,TX-0001664,947,891,748.32,Bills,2025-11-16T15:52:07.097073,False,legit
1665,TX-0001665,1219,1136,2347.86,P2P,2025-11-12T22:33:07.097073,False,legit
1666,TX-0001666,1326,1358,304.34,P2P,2025-11-16T11:30:07.097073,False,legit
1667,TX-0001667,607,1009,1887.36,P2P,2025-11-17T10:23:07.097073,False,legit
1668,TX-0001668,1016,1096,2024.38,QR,2025-11-16T11:11:07.097073,False,legit
1669,TX-0001669,717,729,1953.36,Bills,2025-11-18T21:38:07.097073,False,legit
1670,TX-0001670,701,1377,1200.46,QR,2025-11-25T09:42:07.097073,False,legit
1671,TX-0001671,923,1430,2060.02,Bills,2025-11-16T01:17:07.097073,False,legit
1672,TX-0001672,1463,884,1966.38,QR,2025-11-18T16:24:07.097073,False,legit
1673,TX-0001673,1401,1175,698.02,Bills,2025-11-13T17:18:07.097073,False,legit
1674,TX-0001674,505,1422,2277.19,P2P,2025-11-27T00:39:07.097073,False,legit
1675,TX-0001675,658,1310,967.29,QR,2025-11-13T14:06:07.097073,False,legit
1676,TX-0001676,675,1483,1451.86,Wallet,2025-11-20T06:34:07.097073,False,legit
1677,TX-0001677,1497,901,522.02,Bills,2025-11-16T23:47:07.097073,False,legit
1678,TX-0001678,1321,1455,1465.74,Bills,2025-11-24T19:37:07.097073,False,legit
1679,TX-0001679,913,1426,829.41,Bills,2025-11-24T17:39:07.097073,False,legit
1680,TX-0001680,602,1228,2012.87,P2P,2025-11-18T05:51:07.097073,False,legit
1681,TX-0001681,1304,902,2115.43,QR,2025-11-16T06:40:07.097073,False,legit
1682,TX-0001682,663,1472,839.89,P2P,2025-11-26T00:40:07.097073,False,legit
1683,TX-0001683,948,512,1590.79,Wallet,2025-11-18T00:36:07.097073,False,legit
1684,TX-0001684,1133,1225,1382.00,Bills,2025-11-26T00:41:07.097073,False,legit
1685,TX-0001685,1261,1252,369.84,QR,2025-11-19T19:10:07.097073,False,legit
1686,TX-0001686,746,1169,2249.88,Wallet,2025-11-22T07:16:07.097073,False,legit
1687,TX-0001687,1361,752,1829.47,Bills,2025-11-14T16:39:07.097073,False,legit
1688,TX-0001688,1176,553,723.66,Wallet,2025-11-13T00:45:07.097073,False,legit
1689,TX-0001689,1154,1094,2174.00,Bills,2025-11-25T21:21:07.097073,False,legit
1690,TX-0001690,610,646,742.03,Wallet,2025-11-12T22:22:07.097073,False,legit
1691,TX-0001691,580,1007,2119.33,Wallet,2025-11-12T12:12:07.097073,False,legit
1692,TX-0001692,604,1003,1998.83,P2P,2025-11-20T08:56:07.097073,False,legit
1693,TX-0001693,1483,1141,236.97,Bills,2025-11-16T12:44:07.097073,False,legit
1694,TX-0001694,1412,822,1602.20,Wallet,2025-11-19T19:24:07.097073,False,legit
1695,TX-0001695,806,511,2263.91,P2P,2025-11-16T21:32:07.097073,False,legit
1696,TX-0001696,1500,852,2484.66,P2P,2025-11-19T20:08:07.097073,False,legit
1697,TX-0001697,1035,1260,673.53,Wallet,2025-11-26T00:32:07.097073,False,legit
1698,TX-0001698,1049,524,1319.09,Wallet,2025-11-14T18:10:07.097073,False,legit
1699,TX-0001699,1388,874,331.23,P2P,2025-11-23T14:22:07.097073,False,legit
1700,TX-0001700,642,726,254.43,Wallet,2025-11-15T16:24:07.097073,False,legit
1701,TX-0001701,781,994,538.13,QR,2025-11-25T06:43:07.097073,False,legit
1702,TX-0001702,1168,802,1194.26,Bills,2025-11-14T10:39:07.097073,False,legit
1703,TX-0001703,1025,1470,1029.86,QR,2025-11-23T19:38:07.097073,False,legit
1704,TX-0001704,703,1204,2122.79,QR,2025-11-15T12:08:07.097073,False,legit
1705,TX-0001705,606,1098,1993.23,QR,2025-11-17T19:53:07.097073,False,legit
1706,TX-0001706,1314,711,2386.72,Bills,2025-11-19T10:19:07.097073,False,legit
1707,TX-0001707,934,1111,1880.34,QR,2025-11-13T21:52:07.097073,False,legit
1708,TX-0001708,1122,893,1101.82,QR,2025-11-17T12:47:07.097073,False,legit
1709,TX-0001709,1420,1148,2057.39,Wallet,2025-11-20T00:23:07.097073,False,legit
1710,TX-0001710,1482,1024,670.01,QR,2025-11-20T07:26:07.097073,False,legit
1711,TX-0001711,861,908,123.35,QR,2025-11-24T10:53:07.097073,False,legit
1712,TX-0001712,1310,691,926.47,Wallet,2025-11-25T12:51:07.097073,False,legit
1713,TX-0001713,881,649,1959.81,P2P,2025-11-25T14:40:07.097073,False,legit
1714,TX-0001714,1205,512,1806.17,Bills,2025-11-23T06:10:07.097073,False,legit
1715,TX-0001715,1315,830,2251.92,P2P,2025-11-18T12:23:07.097073,False,legit
1716,TX-0001716,791,1117,569.83,P2P,2025-11-23T06:24:07.097073,False,legit
1717,TX-0001717,785,1234,1539.37,P2P,2025-11-12T05:57:07.097073,False,legit
1718,TX-0001718,1415,1162,1083.29,Bills,2025-11-14T14:42:07.097073,False,legit
1719,TX-0001719,1333,828,535.47,Bills,2025-11-26T08:31:07.097073,False,legit
1720,TX-0001720,548,782,1082.03,Bills,2025-11-25T19:42:07.097073,False,legit
1721,TX-0001721,1116,835,1498.37,P2P,2025-11-23T15:49:07.097073,False,legit
1722,TX-0001722,519,1160,1969.10,P2P,2025-11-17T09:47:07.097073,False,legit
1723,TX-0001723,792,635,2112.03,P2P,2025-11-20T07:20:07.097073,False,legit
1724,TX-0001724,1441,1041,145.84,P2P,2025-11-16T23:10:07.097073,False,legit
1725,TX-0001725,982,598,2083.13,QR,2025-11-20T16:10:07.097073,False,legit
1726,TX-0001726,825,1272,897.27,QR,2025-11-25T08:41:07.097073,False,legit
